
*                 FILE                 DATE               TARGET                 FOIL     DEE1_VOLTAGE_MAX     DEE1_VOLTAGE_MIN     DEE1_VOLTAGE_AVE     DEE1_VOLTAGE_STD     DEE2_VOLTAGE_MAX     DEE2_VOLTAGE_MIN     DEE2_VOLTAGE_AVE     DEE2_VOLTAGE_STD    FORWARD_POWER_MAX    FORWARD_POWER_MIN    FORWARD_POWER_AVE    FORWARD_POWER_STD  REFLECTED_POWER_MAX  REFLECTED_POWER_MIN  REFLECTED_POWER_AVE  REFLECTED_POWER_STD       PHASE_LOAD_MAX       PHASE_LOAD_MIN       PHASE_LOAD_AVE       PHASE_LOAD_STD            FLAP1_MAX            FLAP1_MIN            FLAP1_AVE            FLAP1_STD            FLAP2_MAX            FLAP2_MIN            FLAP2_AVE            FLAP2_STD
$                  %le                   %s                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le
                  4987           2020-10-28                    1                    1                 39.2                 38.6        38.8162773452       0.104399734744                 40.7                   40        40.3224694105        0.11866635274                 11.6                 10.8        11.1075268817       0.134207190583                  0.4                  0.2       0.231442343344      0.0476892412573                 38.2                 35.2        36.7522803115       0.614395493796                   43                 38.6        40.9380793474       0.686465168468                 38.2                 35.2        36.7522803115       0.614395493796
                  4988           2020-10-28                    1                    2                 39.1                 38.6        38.8195767196       0.104507735068                 40.7                   40        40.3259259259       0.117355403835                 11.6                 10.8        11.1049382716       0.132711332511                  0.4                  0.2       0.231437389771      0.0468049449319                 38.3                 35.6        36.8737654321       0.557405271177                   43                 39.1        41.1751763668       0.610155251535                 38.3                 35.6        36.8737654321       0.557405271177
                  4991           2020-10-29                    1                    2                 39.1                 38.6        38.8190807261       0.101926995679                 40.7                   40        40.3241019699       0.110959920386                 11.7                 10.8        11.1547315566       0.134785265369                  0.5                  0.2        0.23483970645      0.0500963092467                 35.9                 31.5        34.0321359598         1.1569339029                 41.1                 34.4        37.7730784087        1.27124868512                 35.9                 31.5        34.0321359598         1.1569339029
                  4992           2020-10-29                    1                    2                 39.2                 38.5        38.8167679222        0.10466209785                 40.7                   40        40.3225192386       0.115413796424                 11.6                 10.8        11.1191170514       0.134398853837                  0.5                  0.2       0.235925475901      0.0490633627385                 37.7                 34.6        36.1149858242       0.716163421557                 42.5                 37.8        40.1550830296        0.84055486794                 37.7                 34.6        36.1149858242       0.716163421557
                  4993           2020-10-29                    1                    2                 39.1                 38.6        38.8163366337       0.106615091647                 40.6                 39.9        40.3099009901       0.122680419165                 11.4                 10.8        11.0668316832       0.132526333591                  0.3                  0.2       0.241089108911      0.0491995530467                 35.2                 34.2        34.7846534653        0.20126365328                 41.6                   38        39.7514851485       0.495247485164                 35.2                 34.2        34.7846534653        0.20126365328
                  4995           2020-10-30                    1                    2                 39.2                 38.5        38.8248803828       0.105486387919                 40.8                   40        40.3313795853       0.119509274788                 11.7                 10.8        11.1429027113       0.134282410071                  0.5                  0.2       0.233452950558      0.0499732681658                 35.9                   31        33.8818979266        1.19068992201                 41.7                 34.3        37.6377591707        1.32080551013                 35.9                   31        33.8818979266        1.19068992201
                  4996           2020-10-30                    1                    2                 39.2                 38.5        38.8250891795       0.114750163631                 40.8                 39.9        40.3248910028       0.128956366117                 11.6                 10.8        11.1216012683       0.133480988708                  0.4                  0.2       0.237296868807      0.0503667274257                 37.6                 33.5        35.6471264368       0.906016938633                 42.6                 36.7        39.7338882283       0.983593627214                 37.6                 33.5        35.6471264368       0.906016938633
                  4997           2020-10-30                    1                    2                 39.2                 38.5        38.8215538847       0.124520499782                 40.7                   40        40.3275689223       0.136962591664                 11.6                 10.8        11.1351378446       0.142808979262                  0.4                  0.2       0.241203007519      0.0518969133477                 37.7                 34.8        36.2697744361       0.660260220022                 42.9                 38.3        40.5490225564       0.714309731822                 37.7                 34.8        36.2697744361       0.660260220022
                  4999           2020-11-02                    4                    1                 39.1                 38.5        38.8193491334       0.103684513737                 40.7                 39.9        40.3266713831       0.114540619387                 11.7                 10.9        11.1961796958       0.131598886646                  0.4                  0.2       0.241422002122      0.0511608557677                 37.1                 32.8        35.2064379201        1.07842507727                 46.3                 36.1        39.2557127697        1.24676805226                 37.1                 32.8        35.2064379201        1.07842507727
                  5000           2020-11-02                    4                    1                 39.2                 38.5         38.817988757       0.115159297643                 40.8                   40        40.3222673329        0.12756100935                 11.8                 10.8        11.1578700812       0.134060072528                  0.5                  0.2       0.242629606496      0.0508855334252                 38.7                 35.7        37.3258900687       0.705321016858                 43.9                   39        41.4542161149       0.760429889769                 38.7                 35.7        37.3258900687       0.705321016858
                  5001           2020-11-02                    4                    1                 39.1                 38.5        38.8208191126       0.119388898277                 40.7                   40        40.3273037543       0.132812020825                 11.2                 10.4        10.7699658703       0.127846871289                  0.3                  0.2       0.202730375427      0.0162967049643                 36.8                 34.9        35.9666666667       0.372082252845                 42.4                 38.8        40.4919226394       0.485902103395                 36.8                 34.9        35.9666666667       0.372082252845
                  5003           2020-11-03                    4                    1                 39.2                 38.5        38.8172093023       0.108399038471                 40.7                   40        40.3206440072       0.118244222553                 11.8                 10.9        11.1975670841        0.13080657472                  0.5                  0.2       0.246905187835      0.0528972064041                 36.9                 32.9        35.1572450805       0.985189208805                 42.4                 35.9        39.1776744186        1.14128366415                 36.9                 32.9        35.1572450805       0.985189208805
                  5004           2020-11-03                    4                    1                 39.2                 38.5        38.8171184553       0.118162750699                 40.7                   40        40.3238024508       0.126983721562                 11.8                 10.9        11.1947642035       0.135406822305                  0.4                  0.2       0.246676568882      0.0525006154951                 37.8                 34.6        36.2711474192       0.805423537995                 42.9                   38        40.5943928704       0.860609144528                 37.8                 34.6        36.2711474192       0.805423537995
                  5005           2020-11-03                    4                    1                 39.2                 38.5        38.8205286344       0.140017880606                 40.8                 39.9        40.3225550661       0.159521835906                 11.3                 10.5        10.8148898678       0.145106253743                  0.4                  0.2       0.207488986784      0.0276278543658                 36.4                   34        35.3377973568       0.451496282218                 41.9                 37.5        39.8796475771        0.62428098485                 36.4                   34        35.3377973568       0.451496282218
                  5007           2020-11-04                    4                    2                 39.2                 38.5          38.82000712       0.109329162339                 40.7                   40        40.3261658953       0.119995856539                 11.7                 10.9        11.1625133499       0.136844694968                  0.5                  0.2       0.241901032396      0.0528916370637                 36.8                 32.9        35.0174439302       0.961591560616                 42.4                 35.9        39.1886792453        1.15783584228                 36.8                 32.9        35.0174439302       0.961591560616
                  5008           2020-11-04                    4                    2                 39.2                 38.5        38.8218417047       0.123196712787                 40.8                   40        40.3280821918       0.136223714522                 11.8                 10.8        11.1707001522       0.141211209461                  0.4                  0.2       0.244634703196      0.0515894596028                 37.7                 33.9         35.845129376       0.816950294614                 42.5                 36.9        40.2138127854       0.967014697995                 37.7                 33.9         35.845129376       0.816950294614
                  5010           2020-11-05                    4                    2                 39.1                 38.5        38.8193152214       0.114435460019                 40.8                   40        40.3272794939       0.125365729352                 11.8                 10.9        11.2335690361       0.137406561199                  0.5                  0.2       0.247041310011      0.0536497428401                 36.4                 32.3        34.5940081876        1.06491454896                 42.1                 35.8        38.6946036472        1.23932160166                 36.4                 32.3        34.5940081876        1.06491454896
                  5011           2020-11-05                    4                    2                 39.2                 38.5        38.8193116635       0.125816280814                 40.7                   40        40.3272657744       0.133872960365                 11.7                 10.9        11.2113193117       0.137395812604                  0.5                  0.2       0.248718929254      0.0530997416859                 37.7                 33.5        35.8299808795       0.872676264125                 42.5                 36.8        40.1573231358       0.953692083251                 37.7                 33.5        35.8299808795       0.872676264125
                  5013           2020-11-06                    4                    2                 39.2                 38.5        38.8267777778        0.10820756232                 40.7                 39.9        40.3326666667       0.118163101341                 11.7                 10.9         11.226962963       0.133218139539                  0.5                  0.2       0.248518518519      0.0521538822605                 36.4                 32.2               34.502        1.06127268113                 51.3                 35.2        38.7136666667        1.52500463873                 36.4                 32.2               34.502        1.06127268113
                  5014           2020-11-06                    4                    2                 39.1                 38.5        38.8191449814       0.110362756799                 40.7                 39.9        40.3218401487       0.121088451593                 11.6                 10.9         11.206598513       0.128413071278                  0.4                  0.2        0.25092936803      0.0523523825895                 36.7                 34.9        35.8483271375        0.31808410669                 42.6                   38        39.9856877323       0.573565441016                 36.7                 34.9        35.8483271375        0.31808410669
                  5015           2020-11-06                    4                    2                 39.2                 38.4        38.8219211823       0.127964692744                 40.7                 39.9        40.3250821018       0.141301543743                 11.8                 10.9        11.2206075534       0.145040480195                  0.5                  0.2       0.258333333333      0.0526819052594                 38.1                 35.2        36.6088669951       0.642982988519                 42.6                 38.7        40.8637110016        0.69495367666                 38.1                 35.2        36.6088669951       0.642982988519
                  5016           2020-11-06                    4                    2                 39.2                 38.5        38.8220855615       0.134835741446                 40.7                   40        40.3234224599       0.144921325248                 11.9                 10.9        11.2520320856       0.149450469457                  0.4                  0.2       0.261657754011      0.0522277046697                 38.3                 35.9        36.9573796791       0.467644661726                 43.1                 39.3        41.1935294118       0.608878914529                 38.3                 35.9        36.9573796791       0.467644661726
                  5019           2020-11-09                    4                    2                 39.2                 38.5        38.8196814159       0.110678859809                 40.7                   40         40.325699115       0.121574106826                 11.7                 10.9        11.2524955752       0.131814976515                  0.5                  0.2       0.252849557522      0.0518662714143                 37.1                 32.9        35.1865840708        1.04630517829                 49.9                 36.1        39.5252035398        1.47489018736                 37.1                 32.9        35.1865840708        1.04630517829
                  5020           2020-11-09                    4                    3                 39.1                 38.5        38.8186630603       0.118674698224                 40.7                 39.9        40.3227202473          0.130455227                 11.7                 10.8        11.2022797527       0.135642824485                  0.5                  0.2       0.250965996909      0.0521840793041                 38.5                 35.1         36.777202473       0.736395138366                 43.8                 38.7        41.1105486862        0.79313174686                 38.5                 35.1         36.777202473       0.736395138366
                  5022           2020-11-10                    4                    3                 39.1                 38.6        38.8178784686       0.102788630776                   41                   40        40.3244116614       0.114021223095                 11.7                 10.9        11.2096944152       0.125851415981                  0.5                  0.2       0.246750965929      0.0512829654782                 37.1                   33        35.1963821567       0.993270779274                 53.5                 35.8        39.4778714436        1.27528806238                 37.1                   33        35.1963821567       0.993270779274
                  5023           2020-11-10                    4                    3                 39.2                 38.5        38.8234248164         0.1156826366                 40.8                   40        40.3265558562       0.129232536851                 11.7                 10.9        11.2003865481       0.132297958002                  0.5                  0.2       0.245960572091      0.0521856576065                 38.2                 34.9        36.5112872053       0.730020680987                 43.8                   38        40.9400850406       0.783792427065                 38.2                 34.9        36.5112872053       0.730020680987
                  5024           2020-11-10                    4                    3                 39.2                 38.5        38.8239283776       0.124036730216                 40.8                 39.9        40.3282691264       0.137407155086                 11.7                 10.8        11.1960933261       0.140017578828                  0.5                  0.2       0.250732501356      0.0528437695888                 37.8                 35.1        36.3473684211       0.584570433638                 42.9                 38.6        40.9300596853       0.627440300919                 37.8                 35.1        36.3473684211       0.584570433638
                  5028           2020-11-12                    4                    3                 39.2                 38.5        38.8220282318      0.0965291529045                 40.8                   40        40.3286032689       0.109669143605                 11.8                 10.9        11.2140416048       0.129447946792                  0.5                  0.2       0.248105497771      0.0527136494705                 36.7                 32.3        34.7325780089        1.09095513256                 44.5                 35.8        38.8571322437        1.29767094213                 36.7                 32.3        34.7325780089        1.09095513256
                  5029           2020-11-12                    4                    3                 39.1                 38.5        38.8245859404       0.113267232783                 40.7                   40        40.3284136916       0.123061282032                 11.7                 10.9        11.2181818182       0.132834972766                  0.5                  0.2        0.24990798675      0.0521615119925                 37.8                 33.7        35.9567169672       0.977484832352                 48.3                 36.8        40.3778800147        1.03696859184                 37.8                 33.7        35.9567169672       0.977484832352
                  5031           2020-11-13                    4                    3                 39.2                 38.6        38.8251117735       0.102914797114                 40.9                   40        40.3326005961        0.11645126495                 11.7                 10.9        11.2297690015       0.130560320581                  0.4                  0.2       0.250968703428      0.0530987655346                 36.8                 32.3        34.5811102832        1.08347778131                  100                 35.2        38.9202309985        1.98620348115                 36.8                 32.3        34.5811102832        1.08347778131
                  5032           2020-11-13                    4                    3                 39.2                 38.5        38.8226103647        0.10802404211                 40.7                 39.9        40.3242994242       0.118874837724                 11.8                 10.9        11.2281765835       0.126326875109                  0.4                  0.2       0.252706333973      0.0521823921645                 37.7                 34.3        36.0920153551       0.829335908826                 43.4                 37.5        40.4481765835       0.914763499799                 37.7                 34.3        36.0920153551       0.829335908826
                  5034           2020-11-13                    1                    2                 39.2                 38.5        38.8210933941       0.120955527237                 40.7                 39.9         40.326332574        0.13366734833                 11.7                 10.9        11.1709339408       0.141140143316                  0.4                  0.2       0.244419134396      0.0518414192958                 38.1                 35.1        36.5936218679       0.630077807738                   43                 38.7         41.053667426       0.693844716605                 38.1                 35.1        36.5936218679       0.630077807738
                  5036           2020-11-16                    4                    4                 39.2                 38.5        38.8233524355       0.110866315771                 40.7                   40        40.3276504298       0.120566634401                 11.6                 10.9        11.1805873926       0.130251900365                  0.5                  0.2       0.241153295129       0.051278379485                 36.9                 32.8        35.0785816619        1.03325077177                 44.3                 37.3        41.0497492837        1.44107019893                 36.9                 32.8        35.0785816619        1.03325077177
                  5037           2020-11-16                    4                    4                 39.2                 38.5        38.8218855219       0.118995824921                 40.7                 39.9        40.3252151141       0.127862658544                 11.8                 10.8        11.1788627011       0.130204223327                  0.5                  0.2       0.246988402544      0.0520376300593                 38.2                 34.6        36.4514777404       0.840433648715                 43.4                 38.2        40.9145529368       0.808985242985                 38.2                 34.6        36.4514777404       0.840433648715
                  5039           2020-11-17                    4                    4                 39.2                 38.5        38.8239115169       0.111711697716                 40.7                 39.9        40.3290379213       0.124983937036                 11.8                 10.9        11.1947331461       0.137188100273                  0.4                  0.2       0.247050561798      0.0524512371157                 37.2                   33        35.2179424157       0.996428513844                 46.3                 36.3        39.5762640449        1.11814632816                 37.2                   33        35.2179424157       0.996428513844
                  5040           2020-11-17                    4                    4                 39.2                 38.5        38.8234990792       0.118026682921                 40.9                   40        40.3285451197        0.13035968547                 11.7                 10.8        11.1491344383        0.13191529445                  0.5                  0.2       0.243278084715      0.0520830369944                 38.2                 34.8         36.504825046       0.767067744852                 43.5                 38.5        41.0702762431        0.77778343334                 38.2                 34.8         36.504825046       0.767067744852
                  5041           2020-11-17                    4                    4                 39.1                 38.6        38.8243871779       0.122342980341                 40.7                   40        40.3301697046       0.137527448103                 11.7                 10.8        11.1536140792       0.136943190735                  0.4                  0.2       0.242174732872      0.0515021093602                 37.2                 34.9        36.0561282212       0.543840285694                 42.7                   39        40.8084223759       0.680041010781                 37.2                 34.9        36.0561282212       0.543840285694
                  5043           2020-11-18                    4                    4                 39.2                 38.5         38.821141649       0.110498105139                 40.7                   40        40.3281536293       0.122518389722                 11.7                 10.8        11.1892882311       0.128517269629                  0.5                  0.2       0.244644115574      0.0522016694235                 36.8                 32.7        34.9840028189        1.01537401989                 42.4                 36.2        39.2924594785        1.15320105288                 36.8                 32.7        34.9840028189        1.01537401989
                  5046           2020-11-19                    4                    4                 39.2                 38.5        38.8225770098       0.106852239538                 40.8                   40        40.3299398948       0.119703789158                 11.8                 10.9        11.2042449286       0.129296240359                  0.5                  0.2       0.246018031555      0.0531247172953                 36.2                 31.5        34.0451540195        1.13819562854                   44                 34.8        38.2249060857        1.51021300592                 36.2                 31.5        34.0451540195        1.13819562854
                  5047           2020-11-19                    4                    5                 39.2                 38.5        38.8210250655       0.126121443562                 40.7                   40        40.3235316124       0.138521212426                 11.7                 10.9        11.2029928919       0.142102296956                  0.5                  0.2       0.247325102881      0.0532637540153                 37.5                 33.4        35.6523381968       0.937039276744                 44.6                 39.2        42.1835390947        1.13744808594                 37.5                 33.4        35.6523381968       0.937039276744
                  5049           2020-11-20                    4                    5                 39.2                 38.5        38.8237431193       0.123843375756                 40.8                   40        40.3290642202       0.132302286293                 11.8                 10.9         11.228293578       0.136709113456                  0.5                  0.2       0.255486238532      0.0544883818403                 36.6                 31.9        34.4651743119        1.13316720099                 43.8                 35.1        38.5884770642        1.31157418966                 36.6                 31.9        34.4651743119        1.13316720099
                  5050           2020-11-20                    4                    5                 39.2                 38.5        38.8232876712       0.130012663802                 40.8                   40        40.3232473811       0.142709797366                 11.7                 10.9        11.2229250604       0.140399975524                  0.5                  0.2       0.260918614021      0.0525310451168                 37.8                 34.7        36.3827961322       0.725548333819                   43                 38.5        40.7646655923       0.776832960816                 37.8                 34.7        36.3827961322       0.725548333819
                  5052           2020-11-20                    1                    2                 39.2                 38.5        38.8207274827         0.1247766674                 40.8                 39.9        40.3239030023       0.137005284082                 11.6                 10.8        11.1387990762       0.139018129972                  0.4                  0.2       0.241281755196      0.0511888372346                 37.2                 34.6        35.8900115473       0.635995518929                 42.5                 38.2        40.5007505774       0.669273253885                 37.2                 34.6        35.8900115473       0.635995518929
                  5054           2020-11-23                    1                    3                 39.2                 38.5        38.8278597786        0.12000397705                 40.9                 39.9        40.3325461255       0.130665952129                 11.7                 10.8        11.1528782288       0.141437728093                  0.4                  0.2       0.241734317343      0.0515080644583                 36.8                 32.3        34.8513284133        1.14905226754                 42.5                 35.7         39.080701107        1.30821992067                 36.8                 32.3        34.8513284133        1.14905226754
                  5055           2020-11-23                    1                    3                 39.2                 38.6        38.8240912606       0.119985037838                 40.7                   40        40.3285769528       0.130999730177                 11.6                 10.8        11.0676720804       0.137085712689                  0.4                  0.2       0.229002320186      0.0458013886543                 38.5                 35.3        36.8392498067       0.688769188355                 43.5                   39        41.2948955916       0.752960802276                 38.5                 35.3        36.8392498067       0.688769188355
                  5056           2020-11-23                    1                    3                 39.2                 38.5        38.8251941329       0.117363660993                 40.7                   40         40.330543572       0.126200046455                 11.2                 10.4        10.7324417601       0.123719288356                  0.4                  0.2        0.20198446937       0.014552150141                 36.6                 33.9        35.2971527179       0.538348707095                 41.9                   38        40.1761863676       0.614761430712                 36.6                 33.9        35.2971527179       0.538348707095
                  5058           2020-11-24                    1                    3                 39.2                 38.5        38.8272365805       0.121854938095                 40.8                   40        40.3349502982        0.13148164502                 11.6                 10.8        11.1072763419       0.140796997164                  0.4                  0.2        0.23407554672      0.0496097119256                 36.6                 32.3        34.4926441352        1.07601982076                 41.7                 35.2        38.6467196819        1.32318376776                 36.6                 32.3        34.4926441352        1.07601982076
                  5059           2020-11-24                    1                    3                 39.2                 38.6        38.8238755622       0.125002438787                 40.7                 39.9        40.3278110945       0.136480192246                 11.6                 10.8        11.0931034483       0.139920066397                  0.6                  0.2       0.238343328336      0.0508085948444                 37.8                 34.2        36.1002998501       0.861338468934                 42.7                 37.1        40.6235007496       0.922945163451                 37.8                 34.2        36.1002998501       0.861338468934
                  5060           2020-11-24                    1                    3                 39.2                 38.6        38.8235866261        0.12645466986                 40.7                   40        40.3270516717       0.134427075649                 11.2                 10.4        10.7660182371       0.136767767255                  0.3                  0.2       0.203039513678      0.0171671990838                 37.7                 34.7        36.0843161094       0.606066271629                 42.5                 38.5        40.7710638298       0.720883719022                 37.7                 34.7        36.0843161094       0.606066271629
                  5062           2020-11-25                    1                    3                 39.3                 38.6        38.8287292818       0.115372909712                 40.8                   40        40.3335543278       0.123266171654                 11.8                 10.9        11.2143278085       0.132982016329                  0.5                  0.2       0.247771639042      0.0519739927038                 36.6                 31.9         34.475985267        1.12993329867                 41.7                 34.9        38.5467403315        1.37016602507                 36.6                 31.9         34.475985267        1.12993329867
                  5063           2020-11-25                    1                    3                 39.2                 38.5        38.8226939406       0.115635268664                 40.7                 39.9         40.329563875        0.12670360844                 11.6                 10.8        11.1049401775       0.131811541267                  0.4                  0.2       0.234658433037      0.0491835020224                   38                 34.8        36.3886916249       0.686439941557                   43                 38.3        40.8932072559       0.788434453568                   38                 34.8        36.3886916249       0.686439941557
                  5064           2020-11-25                    1                    3                 39.3                 38.6        38.8266318538        0.12165476869                 40.8                   40        40.3310052219       0.135522516406                 11.2                 10.4         10.743537859       0.128472713534                  0.4                  0.2       0.202415143603       0.015771375082                 37.2                 34.6        35.8911879896       0.568867592703                 42.4                 38.6        40.5918407311       0.644290048456                 37.2                 34.6        35.8911879896       0.568867592703
                  5066           2020-11-26                    1                    4                 39.2                 38.5        38.8215228044       0.121277668388                 40.8                 39.9        40.3283075763       0.134178267221                 11.8                 10.8         11.169845458        0.13871364859                  0.5                  0.2       0.240934790803      0.0518576210452                 36.6                 31.8        34.4017715793        1.12287017031                 41.6                 34.9        38.5457218244        1.35870994094                 36.6                 31.8        34.4017715793        1.12287017031
                  5067           2020-11-26                    1                    4                 39.2                 38.5        38.8205673759       0.129505306838                 40.8                   40        40.3254137116       0.141073805501                 11.6                 10.8        11.1156816391        0.13825985796                  0.4                  0.2       0.237785657998      0.0498475034526                 37.3                 32.8        35.4167454689        0.98700746414                 45.5                 36.9        39.9001576044        1.04572376574                 37.3                 32.8        35.4167454689        0.98700746414
                  5068           2020-11-26                    1                    4                 39.3                 38.5        38.8305627706       0.127075442701                 40.8                   40        40.3331601732       0.137698979577                 11.6                 10.8        11.1218181818       0.140284750055                  0.4                  0.2       0.236277056277      0.0487949268351                 36.6                 34.2        35.3767965368        0.46691225497                 42.6                 37.8        39.9840692641       0.627967844917                 36.6                 34.2        35.3767965368        0.46691225497
                  5069           2020-11-26                    1                    4                 39.2                 38.5        38.8240537241       0.136125263885                 40.7                   40        40.3233211233       0.148597704667                 11.1                 10.4        10.6992673993       0.130367941966                  0.3                  0.1       0.201831501832      0.0142904096726                 35.6                   33        34.4793650794       0.485543475117                 40.9                 36.8         39.119047619       0.578261950121                 35.6                   33        34.4793650794       0.485543475117
                  5071           2020-11-27                    1                    4                 39.2                 38.5        38.8245801527       0.120901572117                 40.7                   40        40.3299236641       0.129788413739                 11.7                 10.9        11.1795419847       0.133770126376                  0.5                  0.2        0.24286259542      0.0507821666358                 36.3                   32        34.4235877863         1.0593535179                 41.2                 35.2         38.485648855        1.24559688579                 36.3                   32        34.4235877863         1.0593535179
                  5072           2020-11-27                    1                    4                 39.3                 38.5        38.8210404624       0.128862207406                 40.8                 39.9         40.326743738       0.143186936824                 11.7                 10.8         11.141849711       0.135486167183                  0.4                  0.2       0.247013487476      0.0512816640393                   38                 34.4        36.2553371869       0.766925543952                 42.9                 37.3        40.5686705202       0.872787687866                   38                 34.4        36.2553371869       0.766925543952
                  5073           2020-11-27                    1                    4                 39.2                 38.5        38.8242098986       0.126879614449                 40.7                 39.9        40.3270721527       0.136204019928                 11.2                 10.5        10.7700655933       0.128328766775                  0.4                  0.2       0.202504472272      0.0163715290277                 37.5                 35.1        36.2762075134       0.481475990336                 42.9                 38.6        40.8566487776       0.557091414799                 37.5                 35.1        36.2762075134       0.481475990336
                  5077           2020-11-30                    4                    1                 39.3                 38.5        38.8248718959        0.12927831482                 40.9                 39.9        40.3293259756       0.145132762972                 11.7                 10.9        11.1977138352       0.132331120754                  0.4                  0.2       0.248758376035      0.0516140313478                 36.7                 32.3        34.6756405203        1.08681033961                 41.9                 34.9        38.5788332676        1.28950362868                 36.7                 32.3        34.6756405203        1.08681033961
                  5078           2020-11-30                    4                    1                 39.2                 38.5        38.8236160892       0.133287874434                 40.8                 39.9        40.3260055755       0.144226242581                 11.7                 10.8        11.1547590601         0.1330053152                  0.4                  0.2       0.245161290323      0.0514957850808                 38.3                 34.9        36.5506571087       0.783566887517                 43.3                 38.3        40.7600159299       0.849083090474                 38.3                 34.9        36.5506571087       0.783566887517
                  5080           2020-11-30                    4                    1                 39.2                 38.5        38.8230935252       0.128882015762                 40.7                   40        40.3264748201       0.138921142733                 11.3                 10.5        10.7920143885       0.130028662342                  0.3                  0.2       0.203237410072       0.017699157698                 36.7                 33.8        35.4169784173       0.590134303305                 42.1                 37.8        39.9650359712       0.709291240221                 36.7                 33.8        35.4169784173       0.590134303305
                  5082           2020-12-01                    4                    1                 39.2                 38.5        38.8296802012       0.117539169974                 40.8                 39.9        40.3379087316       0.126295839887                 11.7                 10.9        11.2167085879       0.130193822542                  0.5                  0.2       0.251814588573      0.0518030500329                 36.7                 31.8        34.4757096658         1.1810818584                   42                 34.8        38.5260150916        1.44168181764                 36.7                 31.8        34.4757096658         1.1810818584
                  5083           2020-12-01                    4                    1                 39.3                 38.5         38.822510981       0.129654308183                 40.8                   40        40.3282576867       0.137562053865                 11.7                 10.8        11.1808565154       0.134317857633                  0.4                  0.2       0.248865300146      0.0515019027298                 38.3                 35.1        36.7150073206       0.748024411174                 43.6                   38        40.9658857979       0.831116255408                 38.3                 35.1        36.7150073206       0.748024411174
                  5084           2020-12-01                    4                    1                 39.2                 38.5        38.8235443038       0.127547836394                 40.7                   40        40.3301898734       0.139687587766                 11.2                 10.5        10.8009493671       0.122703140658                  0.3                  0.2       0.202341772152      0.0151226095096                 37.7                 35.3        36.4665189873       0.442575070104                 42.9                   39        41.0002531646       0.575391940572                 37.7                 35.3        36.4665189873       0.442575070104
                  5087           2020-12-02                    4                    2                 39.3                 38.5        38.8235941801       0.139552046105                 40.9                   40        40.3303578451       0.150861172404                 11.7                 10.9        11.1976012584       0.136663471038                  0.5                  0.2       0.255485646874      0.0532874265968                 36.4                 31.9        34.2967361384        1.10463274074                 41.2                 34.7        38.1805348014        1.36624184552                 36.4                 31.9        34.2967361384        1.10463274074
                  5088           2020-12-02                    4                    2                 39.2                 38.4        38.8257224402       0.139305924442                 40.9                 39.9         40.330217624       0.150170039487                 11.7                 10.9         11.208740635       0.140986603688                  0.4                  0.2       0.253585444167       0.052315170072                 38.1                 33.9        36.1273992151       0.904323412789                 42.9                 37.6        40.4563325009       0.958797092811                 38.1                 33.9        36.1273992151       0.904323412789
